1	0.20125638393453993
2	0.10321403932334716
3	0.25635366126148007
4	0.7939071055000666
5	0.0010494353284016267
6	0.8735793323560267
7	0.939547150551736
8	0.1850030840795749
9	0.17358643492470904
10	0.9657629628575436
11	0.3603801549181177
12	0.8117763047492077
13	0.00901067759468821
14	0.9907915790130629
15	0.016490206276260078
16	0.6075705954169761
17	0.9284503546914316
18	0.8312608589988235
19	0.31040255697304264
20	0.8220804127762994
21	0.3930476369202842
22	0.49980641706540396
23	0.3632780004906663
24	0.3547180674062036
25	0.5820752265448588
26	0.7820679852019325
27	0.6994911285097435
28	0.7680779559328453
29	0.014273267938753498
30	0.5316933935325059
31	0.35278860284662805
32	0.20861483268890268
33	0.9208518220778703
34	0.19680804997137435
35	0.1844749658973861
36	0.1788140944861366
37	0.6580949064429583
38	0.6117399304465329
39	0.5056334689832341
40	0.5868017571231068
41	0.9405763142596821
42	0.8612100871405887
43	0.9059345200862647
44	0.05415783402423813
45	0.8974127740001726
46	0.0313506472586238
47	0.6476429451126552
48	0.9308321784104977
49	0.5024634233505886
50	0.41932066761187803
51	0.3317429544995639
52	0.9161236183812688
53	0.925969264107557
54	0.6191255091806113
55	0.7144289840866818
56	0.339127041187268
57	0.13817476716729027
58	0.9790009780231679
59	0.6570221166836056
60	0.274387549504984
61	0.9770835524890504
62	0.6089699336348509
63	0.330585086864044
64	0.8958130005446239
65	0.07790042801691799
66	0.8041536640722073
67	0.15957901550860898
68	0.10767444604955667
69	0.25894406854306307
70	0.714825543795229
71	0.608008298633929
72	0.4212783774058687
73	0.15904619252292385
74	0.9237518639799774
75	0.7662851745367306
76	0.6862666283315424
77	0.8129090662166406
78	0.7742452605631767
79	0.1124250112811177
80	0.7733542182403604
81	0.8387254341395599
82	0.7467558604750223
83	0.4822772763237845
84	0.6864456439686262
85	0.10000761363339372
86	0.7643453585041231
87	0.262227768273088
88	0.7851263963478723
89	0.6352840837515626
90	0.5090784566492936
91	0.5360171556608079
92	0.07473080611286287
93	0.040897910355239264
94	0.014824814898604433
95	0.7755424674851799
96	0.13849531775977397
97	0.12286653673724779
98	0.38506278979644204
99	0.9777029714087606
100	0.8859242947924718
101	0.3132890286439519
102	0.8197984482380771
103	0.08507777529137683
104	0.3920403394393822
105	0.5792057868056351
106	0.9862469153487261
107	0.04870695776669842
108	0.41242101725155844
109	0.9196104400046069
110	0.027610682302474987
111	0.5990823789091121
112	0.39939374575381315
113	0.5602684671516923
114	0.703349413701894
115	0.4066954136246522
116	0.8920522405041162
117	0.9557145225505994
118	0.9850591312821615
119	0.0547784994743542
120	0.8368294570273749
121	0.878372509348391
122	0.14540525943463645
123	0.94142949508076
124	0.12711385372460937
125	0.207314078424519
126	0.9555467156198219
127	0.8307831592059317
128	0.5765511875570035
129	0.2878083308627579
130	0.2527154848846346
131	0.40313853088502094
132	0.008993497974524312
133	0.6363591839541237
134	0.05155010911426916
135	0.7738521380586124
136	0.07016364392790031
137	0.010254380401067298
138	0.28465700264652083
139	0.772692040658366
140	0.8326370251305893
141	0.5073027620805991
142	0.9382972940439452
143	0.11451702530138641
144	0.3322194070102634
145	0.7403452904562378
146	0.3233199181970886
147	0.1453607479502631
148	0.5783607643176687
149	0.06257399235767536
150	0.37301682090093025
151	0.2538687396873799
152	0.33181236447614115
153	0.4851822217592697
154	0.535702448535309
155	0.0843574559753445
156	0.31552811293867733
157	0.3836967406909585
158	0.4033044020996178
159	0.4800353538340526
160	0.42587202428766346
161	0.07402758230604611
162	0.2193245823958755
163	0.6442860320181489
164	0.8287640130109049
165	0.5114406147106817
166	0.14818976729589906
167	0.07046700375656367
168	0.15589419778024116
169	0.38404714796346684
170	0.5652064168146195
171	0.6642572363325508
172	0.5243593176276379
173	0.5652906619214112
174	0.35223340942199166
175	0.665596908847669
176	0.7268602436554543
177	0.4021254002412772
178	0.8149124780236058
179	0.7439320286339112
180	0.9047439889784037
181	0.4667483084828482
182	0.3452219309828851
183	0.7772036679251233
184	0.03759342972340718
185	0.38387628482022884
186	0.9771932092754975
187	0.34226388329639257
188	0.5123223886407542
189	0.2497695354697408
190	0.07694697734187284
191	0.11095174676172714
192	0.4352100772156201
193	0.6190023142389542
194	0.5457484053394925
195	0.5186822154209646
196	0.11165093611584231
197	0.040259283556826286
198	0.35869619279912546
199	0.942484888179278
200	0.1798175524243032
201	0.2692613861415174
202	0.4831409659681688
203	0.9142072042990311
204	0.9469743625751805
205	0.001303574526050566
206	0.6478956026553978
207	0.23615812252723245
208	0.6544816976593077
209	0.7428466359173387
210	0.8871393899936986
211	0.6834174826949725
212	0.847209593846943
213	0.784479914051605
